champion-ridge-disc-golf-msu,Champion Ridge Disc Golf at MSU,Starkville,Mississippi,9,33.2757491,-89.13846940000000
chautauqua-park-disc-golf,Chautauqua Park Disc Golf,Crystal Springs,Mississippi,19,31.9994619,-90.3641641
choctaw-lake-disc-golf-course,Choctaw Lake Disc Golf Course,Ackerman,Mississippi,18,33.2757491,-89.13846940000000
crosspointe-church-disc-golf,Crosspointe Church Disc Golf,Laurel,Mississippi,9,31.2823229,-89.3166734
crossroads-disc-golf-course-corinth-city-park,Crossroads Disc Golf Course,Corinth,Mississippi,9,34.933911,-88.5222586
diamondhead,Diamondhead,Diamondhead,Mississippi,9,30.4019057,-89.36404280000000
duncan-lake-disc-golf-course,Duncan Lake Disc Golf Course,Hattiesburg,Mississippi,18,31.3085068,-89.2783769
eagles-landing,Eagles Landing at Little Black Creek,Lumberton,Mississippi,18,31.0834074,-89.4949079
eagles-nest-0,Eagles Nest at Little Black Creek,Lumberton,Mississippi,18,31.0274244,-89.4666021
eccc-disc-golf-course,East Central Community College Disc Golf Course,Decatur,Mississippi,9,32.440603,-89.11275120000000
flying-eagle-disc-golf,Flying Eagle Disc Golf - Raymond,Raymond,Mississippi,18,32.2593146,-90.4225951
forrest-county-high-school,Forrest County High School,Brooklyn,Mississippi,9,31.0698807,-89.18709560000000
george-payne-cossar-state-park,George Payne Cossar State Park,Oakland,Mississippi,18,34.1327212,-89.886682
alumni-course-gray-center,Gray Center - Alumni Disc Golf Course,Canton,Mississippi,18,32.7489044,-90.0111829
camp-bratton-green-kees-disc-golf-course,Gray Center - Rose Hill Disc Golf Course,Canton,Mississippi,18,32.751388,-90.013778
great-river-road-state-park,Great River Road State Park,Rosedale,Mississippi,18,33.8474455,-91.03862690000000
harrisburg-baptist-church-disc-golf-course,Harrisburg Baptist Church Disc Golf Course,Tupelo,Mississippi,11,34.2370865,-88.7693405
highland-park-disc-golf,Highland Park Disc Golf,Meridian,Mississippi,9,32.375275,-88.7190243
hiller-park,Hiller Park,Biloxi,Mississippi,22,30.4086429,-88.95221
icc-indian-disc-golf-course,ICC Indian Disc Golf Course,Fulton,Mississippi,18,34.2748608,-88.4117772
ig-levy-disc-golf-course,IG Levy Disc Golf Course,Pascagoula,Mississippi,18,30.3734456,-88.5232633
james-l-whitten-center,James L Whitten Center,Fulton,Mississippi,18,34.2897222,-88.4158333
journey-church-disc-golf-course,Journey Church Disc Golf Course,Laurel,Mississippi,9,32.6250929,-96.9095914
keesler-air-force-base-disc-golf-course,Keesler Air Force Base Disc Golf Course,Biloxi,Mississippi,9,30.40521440000000,-88.9325975
lake-lincoln-state-park,Lake Lincoln State Park,Wesson,Mississippi,18,31.6775703,-90.343419
lake-lowndes-state-park,Lake Lowndes State Park,Columbus,Mississippi,20,33.4326054,-88.29617500000000
lakeside-landing-disc-golf-course,Lakeside Landing Disc Golf Course,Starkville,Mississippi,18,33.4404637,-88.8595629
latimer-lakes-north,Latimer Lakes - North,Horn Lake,Mississippi,18,34.9427489,-90.0445565
latimer-lakes-south,Latimer Lakes - South,Horn Lake,Mississippi,20,34.9427489,-90.0445565
lefleurs-bluff-state-park,Lefleurs Bluff State Park,Jackson,Mississippi,18,32.3268795,-90.1466159
leroy-percy-state-park,Leroy Percy State Park,Hollandale,Mississippi,18,33.1605783,-90.9361122
lost-indian-spring-disc-golf,Lost Indian Spring Disc Golf Course,Arkabutla Dam,Mississippi,18,34.767067,-90.1202639
lucedale-municipal-park,Lucedale Municipal Park,Lucedale,Mississippi,9,30.9249808,-88.5894788
marshall-park,Marshall Park,West Point,Mississippi,9,33.6090344,-88.6352915
mcleod-park,McLeod Park,Kiln,Mississippi,10,30.3848402,-89.4636439
meridian-naval-air-station,Meridian Naval Air Station,Meridian,Mississippi,18,32.5531917,-88.5578137
mississippi-college-dgc,Mississippi College Disc Golf Course,Clinton,Mississippi,9,32.3358902,-90.3305927
mississippi-state-combined-disc-golf-course,Mississippi State Combined Disc Golf Course,Mississippi State,Mississippi,19,33.4551742,-88.79437660000000
moccasin-bend-disc-golf,Moccasin Bend Disc Golf at Roosevelt State Park,Morton,Mississippi,18,32.3191675,-89.6664448
morrelew-natchez-state-park,Morrelew in Natchez State Park,Natchez,Mississippi,9,31.6046975,-91.1989438
niles-disc-golf-course,Niles Disc Golf Course,Kosciusko,Mississippi,9,33.0576295,-89.58757640000000
northside-disc-golf-course,Northside Disc Golf Course,Philadelphia,Mississippi,9,32.7997358,-89.1085232
fed-ola-j,Ola J Pickett Park,Caledonia,Mississippi,9,33.6754889,-88.3245383
old-trace-park,Old Trace Park,Ridgeland,Mississippi,18,32.4274039,-90.08236890000000
old-warrior-run-trace-state-park,Old Warrior Run at Trace State Park,Belden,Mississippi,18,34.2622576,-88.9006634
trace-gold,Old Warrior Run at Trace State Park - Gold,Belden,Mississippi,18,34.2622576,-88.9006634
ole-miss-disc-golf-course-university-mississippi,Ole Miss Disc Golf Course at University of Mississippi,Oxford,Mississippi,23,34.3647349,-89.5383818
panther-prowl-disc-golf-course,Panther Prowl Disc Golf Course,Amory,Mississippi,18,33.999103,-88.4668808
paul-b-johnson-state-park-desert-fox,Paul B Johnson State Park - Desert Fox,Hattiesburg,Mississippi,18,31.1393954,-89.2427393
paul-b-johnson-state-park-little-fox,Paul B Johnson State Park - Little Fox,Hattiesburg,Mississippi,9,31.1393954,-89.2427393
pearl-river-landing,Pearl River Landing,Columbia,Mississippi,18,31.27862770000000,-89.85062340000000
propst-park,Propst Park,Columbus,Mississippi,18,33.4996736,-88.4011228
rattlin-ridge-disc-golf-holmes-community-college,Rattlin Ridge Disc Golf at Holmes Community College,Goodman,Mississippi,9,32.9704992,-89.91714670000000
redbone-road-disc-golf-course,Redbone Road Disc Golf Course,Vicksburg,Mississippi,9,32.3088668,-90.3162016
shepard-state-park,Shepard State Park,Gautier,Mississippi,18,30.3791889,-88.635792
st-martin-high-school-disc-golf-course,St Martin High School Disc Golf Course,Ocean Springs,Mississippi,9,30.43941960000000,-88.7961278
st-martin-disc-golf-course,St Martin Middle School Disc Golf Course,Ocean Springs,Mississippi,9,30.43491,-88.7954092
swampy-hollow-disc-golf-course,Swampy Hollow Disc Golf Course,Arkabutla Dam,Mississippi,9,34.7243238,-90.07934880000000
tallahatchie-trails-disc-golf-course,Tallahatchie Trails Disc Golf Course,New Albany,Mississippi,18,34.4930992,-89.0133226
tatum-trails-disc-golf,Tatum Trails Disc Golf,Hattiesburg,Mississippi,18,31.2823229,-89.3166734
chains-richton,The Chains of Richton,Richton,Mississippi,9,31.3353629,-88.9333746
lynx-disc-golf-course,The Lynx Disc Golf Course,Ellisville,Mississippi,18,31.5957717,-89.2018674
rez-disc-golf-course-ross-barnett-reservoir,The Rez Disc Golf Course at Ross Barnett Reservoir,Brandon,Mississippi,18,32.3907947,-90.0297365
timber-creek-camp,Timber Creek Camp,Pulaski,Mississippi,18,32.2579119,-89.555154
tishomingo-state-park-chickasaw,Tishomingo State Park - Chickasaw,Tishomingo,Mississippi,20,34.6047175,-88.1908713
tishomingo-state-park-tushka-run,Tishomingo State Park - Tushka Run,Tishomingo,Mississippi,18,34.6047175,-88.1908713
tishomingo-state-park-warrior-ridge,Tishomingo State Park - Warrior Ridge,Tishomingo,Mississippi,18,34.6047175,-88.1908713
tombigbee-state-park-1,Tombigbee State Park - 1,Tupelo,Mississippi,18,34.23260560000000,-88.62979110000000
tombigbee-state-park-2,Tombigbee State Park - 2,Tupelo,Mississippi,18,34.23260560000000,-88.62979110000000
towering-pines-clarkco-state-park,Towering Pines in Clarkco State Park,Quitman,Mississippi,9,32.107823,-88.6971207
veterans-park-music-bend,Veteran's Park - Music Bend,Tupelo,Mississippi,18,34.2642135,-88.6819266
veterans-park-original,Veteran's Park - Original,Tupelo,Mississippi,18,34.26519,-88.6792696
veterans-park-thunderchief,Veteran's Park - Thunderchief,Tupelo,Mississippi,18,34.26519,-88.6792696
wall-doxey-state-park-jungle,Wall Doxey State Park - The Jungle,Holly Springs,Mississippi,20,34.6647507,-89.4605062
wall-doxey-state-park-turkey-hollow,Wall Doxey State Park - Turkey Hollow,Holly Springs,Mississippi,20,34.6647507,-89.4605062
warfield-point-park,Warfield Point Park,Greenville,Mississippi,9,33.35230690000000,-91.1262519
wildcat-trace-disc-golf-course,Wildcat Trace Disc Golf Course,Poplarville,Mississippi,19,30.8401863,-89.53423150000000
airpark-field,Airpark Field,Eldon,Missouri,9,38.340989,-92.59164500000000
albert-oakland-park-back-course,"Albert Oakland Park, Lower (Bottom)",Columbia,Missouri,18,38.9836669,-92.3083473
albert-oakland-park-front-course,"Albert Oakland Park, Upper (Top)",Columbia,Missouri,18,38.9836669,-92.3083473
arnold-city-park,Arnold City Park,Arnold,Missouri,9,38.4525469,-90.3523439
ash-grove-city-park,Ash Grove City Park,Ash Grove,Missouri,9,37.3163882,-93.5803202
ashland-city-park,Ashland City Park,Ashland,Missouri,6,38.777171,-92.25891880000000
aurora-disc-golf-course,Aurora Disc Golf Course,Aurora,Missouri,9,36.9754982,-93.7185763
autumn-hill-disc-golf-course,Autumn Hill Disc Golf Course,Union,Missouri,10,38.4480122,-91.0230136
bacon-memorial-park,Bacon Memorial Park,Poplar Bluff,Missouri,9,36.7684553,-90.40957280000000
bad-rock-creek-disc-golf-course,Bad Rock Creek Disc Golf Course,Liberty,Missouri,18,39.2331662,-94.3890438
bartlett-park,Bartlett Park,St Joseph,Missouri,18,39.7536266,-94.8190162
bear-hollow,Bear Hollow,Ava,Missouri,18,36.951999,-92.6604457
bearcat-disc-golf-course-ii,Bearcat 6 Disc Golf Course,Bolivar,Missouri,6,37.6144838,-93.4104749
ber-juan,Ber Juan ,Rolla,Missouri,9,37.9532555,-91.7582309
big-nine-harke-park,Big Nine at Harke Park,Lebanon,Missouri,9,37.6379569,-92.6584929
bloomfield-city-park,Bloomfield City Park,Bloomfield,Missouri,9,36.8881453,-89.9286934
blue-valley-park,Blue Valley Park,Kansas City,Missouri,18,39.0791084,-94.5095979
blue-valley-short-course,Blue Valley Short Course,Kansas City,Missouri,9,39.0789275,-94.50978600000000
bluebird-park,Bluebird Park,St. Louis (Ellisville),Missouri,9,38.5859635,-90.586052
bonne-terre-park-disc-golf-course,Bonne Terre Park Disc Golf Course,Bonne Terre,Missouri,9,37.9320953,-90.5431979
branson-trails,Branson Trails,Branson,Missouri,18,36.7275228,-93.27412
calvary-chapel-disc-golf-course,Calvary Chapel Disc Golf Course,Joplin,Missouri,9,37.0846556,-94.4397855
cameron-disc-golf-course,Cameron Disc Golf Course,Cameron,Missouri,9,39.72911210000000,-94.24345920000000
camp-branch-disc-golf,Camp Branch Disc Golf,Smithville,Missouri,9,39.4231865,-94.5512816
capaha-park-disc-golf-course,Capaha Park Disc Golf Course,Cape Girardeau,Missouri,10,37.3128567,-89.5372867
cape-county-park-disc-golf-course-north,Cape County Park Disc Golf Course - North,Cape Girardeau,Missouri,18,37.3469689,-89.5948446
carrollton-park-disc-golf-course,Carrollton Park Disc Golf Course,Bridgeton,Missouri,18,38.7598191,-90.4234956
centralia-disc-golf-course,Centralia Disc Golf Course,Centralia,Missouri,9,39.211029,-92.11636350000000
cleveland-lake,Cleveland Lake,Belton,Missouri,18,38.807908,-94.54862230000000
clinton-disc-golf-course,Clinton Disc Golf Course ,Clinton,Missouri,9,38.3821182,-93.71311950000000
clover-dell-park,Clover Dell Park,Sedalia,Missouri,18,38.684461,-93.29262610000000
columbia-park-0,Columbia Park,Park Hills,Missouri,18,37.8402426,-90.4956649
colyer-park,Colyer Park,Ft. Leonard Wood,Missouri,9,37.7259436,-92.1253854
creve-coeur-lake-park,Creve Coeur Lake Park,St. Louis,Missouri,9,38.7262223,-90.4854635
crusader-disc-golf-evangel-university,Crusader Disc Golf at Evangel University,Springfield,Missouri,9,37.2214863,-93.264054
crystal-city-underground-disc-golf-course,Crystal City Underground Disc Golf Course,Crystal City,Missouri,18,38.2136869,-90.3776695
disc-it,Disc It,Joplin,Missouri,18,37.1046013,-94.5132806
huckleberry-disc-golf-course,Don Crane Disc Golf Course,Hannibal,Missouri,18,39.6937296,-91.3899465
don-gardner-disc-golf-course,Don Gardner Disc Golf Course,Branson,Missouri,9,36.6572773,-93.21847270000000
dover-hill-disc-golf-course,Dover Hill Disc Golf Course,Joplin,Missouri,9,37.1046013,-94.5132806
dragon-ridge,Dragon Ridge,Camdenton,Missouri,18,38.0125389,-92.76857750000000
drumm-farm-disc-golf-course,Drumm Farm Disc Golf Course,Independence,Missouri,18,39.0596656,-94.397026
duncan-park,Duncan Park,Savannah,Missouri,9,39.948522,-94.8226215
dunegant-park,Dunegant Park,Florissant,Missouri,18,38.7816145,-90.28724540000000
eiserman-park-disc-golf-course,Eiserman Park Disc Golf Course,Branson,Missouri,9,36.6572773,-93.21847270000000
el-shaddai-ranch,El Shaddai Ranch,Moscow Hills,Missouri,19,38.9789413,-90.8099064
eldon-middle-school-disc-golf,Eldon Middle School Disc Golf,Eldon,Missouri,9,38.363573,-92.58183920000000
emmett-kelly-park,Emmett Kelly Park,Houston,Missouri,9,37.3256235,-91.9535765
empire-park-disc-golf-course,Empire Park Disc Golf Course,Forsyth,Missouri,18,36.6572574,-93.1332013
endicott-park,Endicott Park,St. Louis,Missouri,18,38.7112913,-90.33534040000000
engler-park-disc-golf-course,Engler Park Disc Golf Course,Farmington,Missouri,18,37.7508939,-90.4390379
english-landing-park,English Landing Park,Parkville,Missouri,9,39.1871579,-94.6830193
epic-kc-north,EPIC KC - North,Independence,Missouri,18,39.0511689,-94.3673561
st-clair-disc-golf-course,Evergreen Park Disc Golf Course,St Clair,Missouri,9,38.3495216,-90.9762014
ewing-park-0,Ewing Park,Mount Vernon,Missouri,9,37.1136776,-93.8016234
fayette-city-park,Fayette City Park,Fayette,Missouri,9,39.1512987,-92.6940379
flower-city-disc-park,Flower City Disc Park,Palmyra,Missouri,18,39.8032681,-91.5345408
forrest-hills-disc-golf-paradise,Forrest Hills Disc Golf Paradise,Eureka,Missouri,18,38.460968,-90.580986
fort-zumwalt-park,Fort Zumwalt Park,O'Fallon,Missouri,18,38.7968293,-90.7087462
fox-hill-flyer,Fox Hill Flyer,Kansas City,Missouri,18,39.2852511,-94.5704805
gamers-ranch-disc-golf-course,Gamers Ranch Disc Golf Course,Bland,Missouri,18,38.375645,-91.707323
garrett-park,Garrett Park,Carterville,Missouri,9,37.1539476,-94.4399578
greystone-disc-golf-course-miller-farm-park,Greystone Disc Golf Course at Miller Farm Park,Willard,Missouri,12,37.2793817,-93.4119788
grubaugh-park,Grubaugh Park,Ozark,Missouri,18,37.0281762,-93.19824160000000
hanna-hills-disc-golf-course,Hanna Hills Disc Golf Course,Laquey,Missouri,18,37.7346198,-92.2470084
harmony-bends-strawn-park,Harmony Bends Disc Golf at Strawn Park,Columbia,Missouri,18,38.9665926,-92.40507890000000
hendrickson-park,Hendrickson Park,Poplar Bluff,Missouri,18,36.7725115,-90.4048609
hidden-valley-park,Hidden Valley Park,Kansas City,Missouri,9,39.1667436,-94.50554390000000
hillbilly-disc-golf-course,Hillbilly Disc Golf Course,Laurie,Missouri,9,38.225289,-92.799176
hillsboro-disc-golf-course,Hillsboro Disc Golf Course,HIllsboro,Missouri,9,38.2175368,-90.5776174
hobby-hill-disc-golf-course,Hobby Hill Disc Golf Course,Gladstone,Missouri,18,39.2325653,-94.5807361
holts-summit-disc-golf-course,Holts Summit Disc Golf Course,Holts Summit,Missouri,18,38.6503157,-92.12135340000000
hudson-park-disc-golf,Hudson Park Disc Golf,Ferguson,Missouri,18,38.7622107,-90.2883536
humphrey-park-youth-family-disc-golf-course,Humphrey Park Family Disc Golf Course,Joplin,Missouri,6,37.0860638,-94.54909220000000
indian-camp-creek-park,Indian Camp Creek Park,Foristell,Missouri,18,38.8813441,-90.92420420000000
indian-foothills-park-north,Indian Foothills Park - North,Marshall,Missouri,18,39.1195378,-93.1684576
indian-foothills-park-south,Indian Foothills Park - South,Marshall,Missouri,18,39.1195378,-93.1684576
indian-hills-disc-golf-course,Indian Hills Disc Golf Course,Columbia,Missouri,18,38.976918,-92.259906
jared-hilton-memorial-disc-golf-course,Jared Hilton Memorial Disc Golf Course,Lebanon,Missouri,18,37.7090015,-92.669556
jaycee-lake-park-disc-golf-course,Jaycee Lake Park Disc Golf Course,Jefferson City,Missouri,9,38.5854971,-92.3023214
jefferson-barracks-hist-park,Jefferson Barracks Historical Park - Original,St. Louis (Mehlville),Missouri,18,38.5122504,-90.2796127
jesse-james-disc-golf-course,Jesse James Disc Golf Course,Kearney,Missouri,18,39.3983001,-94.3655059
jmb-championship-disc-golf-course,JM Buck Championship Disc Golf Course,West Plains,Missouri,18,36.7281154,-91.8523711
jmb-recreational-disc-golf-course,JM Buck Recreational Disc Golf Course,West Plains,Missouri,9,36.7281154,-91.8523711
joes-disc-golf-course,Joe's Disc Golf Course,Ozark,Missouri,18,37.0281762,-93.19824160000000
jokerst-memorial-park,Jokerst Memorial Park,Festus,Missouri,9,38.2139627,-90.3955467
joseph-c-miller-disc-golf-course,Joseph C Miller Disc Golf Course,Jefferson City,Missouri,18,38.5854971,-92.3023214
juniper-valley-farm,Juniper Valley Farm,Rogersville,Missouri,18,37.213695,-92.99735230000000
kellogg-lake-disc-golf,Kellogg Lake Disc Golf,Carthage,Missouri,18,37.1904091,-94.29212920000000
kessler-park-cliff-drive,Kessler Park (Cliff Drive),Kansas City,Missouri,18,39.1155885,-94.54515580000000
kircher-park,Kircher Park,Eureka,Missouri,9,38.5025992,-90.6128901
knights-columbis-disc-golf-course,Knights of Columbis Disc Golf Course,Westphalia,Missouri,9,38.5854971,-92.3023214
kuemmel-park-dgc,Kuemmel Park Disc Golf Course,Glasgow,Missouri,9,39.231459,-92.8415021
lake-shore-disc-golf-course,Lake Shore Disc Golf Course,Pleasant Hill,Missouri,18,38.824438,-94.2948674
lake-showme-disc-golf-course,Lake Showme Disc Golf Course,Memphis,Missouri,18,40.4342826,-92.2290381
lakeside-park-disc-golf-course,Lakeside Park Disc Golf Course,Carl Junction,Missouri,18,37.1516038,-94.544636
lamar-city-park,Lamar City Park,Lamar,Missouri,9,37.4844152,-94.2826616
lawson-lake,Lawson Lake,Polk Township,Missouri,18,39.4550346,-94.20226560000000
legacy-park,Legacy Park,Lee's Summit,Missouri,18,38.9346977,-94.312193
liberal-high-school,Liberal High School,Liberal,Missouri,9,37.5610941,-94.5143674
lions-club-disc-golf-course-0,Lions Club Disc Golf Course,Rolla,Missouri,18,37.9262642,-91.7759791
litz-park,Litz Park,Jackson,Missouri,18,37.3855545,-89.6528148
logan-university-disc-golf-course,Logan University Disc Golf Course,Chesterfield,Missouri,18,38.6334952,-90.5408302
loma-linda,Loma Linda Disc Golf Course,Loma Linda,Missouri,9,36.9833908,-94.5997105
marmaduke-park-disc-golf-course,Marmaduke Park Disc Golf Course,Nevada,Missouri,9,37.8604402,-94.3701284
marr-park,Marr Park,Warrensburg,Missouri,9,38.7561512,-93.7146353
mcbride-park,McBride Park,Springfield,Missouri,10,37.1220075,-93.343631
mccauley-park,McCauley Park,Nixa,Missouri,18,37.0524645,-93.28225590000000
mcclelland-park,McClelland Park,Joplin,Missouri,27,37.03833790000000,-94.54361780000000
meat-park-disc-golf-course,Meatte Park Disc Golf Course,Portageville,Missouri,9,37.8393094,-90.49692450000000
memphis-disc-golf-course,Memphis Disc Golf Course,Memphis,Missouri,9,40.4615126,-92.1644967
miller-park-lucky-13,Miller Park Lucky 13,Republic,Missouri,13,37.1112192,-93.4639514
mineral-area-disc-golf-course,Mineral Area College Disc Golf Course,Park Hills,Missouri,18,37.844032,-90.48080280000000
minor-smith-and-southwood-parks-disc-golf-course,Minor Smith and Southwood Parks Disc Golf Course,Raytown,Missouri,9,38.97560920000000,-94.4618373
missouri-western,Missouri Western,St. Joseph,Missouri,18,39.7598942,-94.7845282
mk-white-warsaw-disc-golf-course,MK White Warsaw Disc Golf Course,Warsaw,Missouri,9,38.2430811,-93.3818711
monett-south-park-disc-golf-course,Monett South Park Disc Golf Course,Monett,Missouri,9,36.9097571,-93.92693760000000
morse-park-north,Morse Park North,Neosho,Missouri,18,36.8739282,-94.3571857
national-parkville,National at Parkville,Parkville,Missouri,3,39.2122469,-94.7131689
new-melle-lakes,New Melle Lakes,New Melle,Missouri,18,38.7135696,-90.8776937
northeast-park,Northeast Park,Mexico,Missouri,18,39.1765112,-91.86781100000000
nw-missouri-state-university,NW Missouri State University,Maryville,Missouri,18,40.3519854,-94.8825243
oak-grove-park,Oak Grove Park,Springfield,Missouri,9,37.1857962,-93.2417071
old-pike-country-club,Old Pike Country Club,Gladstone,Missouri,18,39.1860663,-94.5825574
owens-corning-disc-golf-course,Owens Corning Disc Golf Course,Joplin,Missouri,9,37.0727272,-94.6146926
ozark-christian-college,Ozark Christian College,Joplin,Missouri,9,37.1039709,-94.5103639
ozark-high-school-dgc,Ozark High School Disc Golf,Ozark,Missouri,9,37.031597,-93.2170184
paradise-pointe-beaver-creek,Paradise Pointe - Beaver Creek,Smithville,Missouri,18,39.4043935,-94.5195236
paradise-pointe-blackthorn,Paradise Pointe - Blackthorn,Smithville,Missouri,18,39.4231865,-94.5512816
paradise-pointe-woodhenge,Paradise Pointe - Woodhenge,Smithville,Missouri,18,39.4231865,-94.5512816
paul-schroeder-park,Paul A Schroeder Park,Ballwin,Missouri,9,38.5877099,-90.51234990000000
pc18,PC18 at Peace Chapel Assemly of God,Fair Grove,Missouri,18,37.3627473,-93.2117307
pere-marquette-park,Pere Marquette Park Disc Golf Course,Ste Genevieve,Missouri,18,37.9949079,-90.055979
perryville-city-park,Perryville City Park Disc Golf Course,Perryville,Missouri,18,37.7130184,-89.8801227
potosi-city-park,Potosi City Park,Potosi,Missouri,18,37.9198938,-90.7808661
proctor-lake-park,Proctor Lake Park,California,Missouri,9,38.6201052,-92.5628285
quail-ridge,Quail Ridge,Wentzville,Missouri,18,38.8003297,-90.8387678
recreation-park-0,Recreation Park,Raymore,Missouri,18,38.7876577,-94.4533622
redemption-ranch,Redemption Ranch,Moscow Mills,Missouri,25,38.9789413,-90.8099064
river-birch-prairie,River Birch Prairie,Cassville,Missouri,18,36.6770111,-93.8688109
river-valley-community-course,River Valley Community Golf Course,Canton,Missouri,18,40.0771979,-91.5129554
riverview-park-4,Riverview Park,Platte City,Missouri,9,39.3616886,-94.7953768
rocky-top-campground-disc-golf-course,Rocky Top Campground Disc Golf Course,Tecumseh,Missouri,9,36.5854049,-92.305368
rotary-park-disc-golf-course,Rotary Park Disc Golf Course,Kirksville,Missouri,9,40.19475390000000,-92.5832496
rothwell-park-east-lakes,Rothwell Park East - The Lakes,Moberly,Missouri,18,39.42011840000000,-92.4651598
rothwell-park-west-woods,Rothwell Park West - The Woods,Moberly,Missouri,18,39.42011840000000,-92.4651598
salem-disc-golf-course,Salem Disc Golf Course,Salem,Missouri,9,37.6490514,-91.5545842
schifferdecker-park,Schifferdecker Park,Joplin,Missouri,6,37.0860638,-94.54909220000000
scott-city-community-park,Scott City Community Park,Scott City,Missouri,18,37.2271798,-89.5204179
sever-lake-disc-golf-course-0,Sever Lake Disc Golf Course,Hurdland,Missouri,9,38.19347760000000,-91.1736068
shawnee-bend-disc-golf-course,Shawnee Bend Disc Golf Course,Benton,Missouri,9,38.2545186,-93.4179734
shelbina-lake-disc-golf-course,Shelbina Lake Disc Golf Course,Shelbina,Missouri,9,39.7261224,-92.0405814
sioux-passage-park-briscoe-woods,Sioux Passage Park - Briscoe Woods,Florissant,Missouri,18,38.853419,-90.28105100000000
sioux-passage-park-original,Sioux Passage Park - Original,St. Louis (Florissant),Missouri,18,38.853419,-90.28105100000000
snowberry-park-disc-golf-course,Snowberry Park Disc Golf Course,Joplin,Missouri,18,37.03833790000000,-94.54361780000000
southwest-baptist-university,Southwest Baptist University,Bolivar,Missouri,18,37.5996797,-93.4094896
st-charles-community-college,St Charles Community College,Cottleville,Missouri,9,38.7603853,-90.6407679
sunset-lakes-disc-golf-course,Sunset Lakes Disc Golf Course,St. Louis,Missouri,18,38.517484,-90.432806
sunset-park-1,Sunset Park,Branson,Missouri,9,36.6361097,-93.22898360000000
swing-right-golf,Swing Right Golf,Springfield,Missouri,18,37.0975736,-93.2924547
swope-park-1,Swope Park,Kansas City,Missouri,18,39.0348047,-94.5395688
tr-hughes-disc-golf-course,TR Hughes Disc Golf Course,O'Fallon,Missouri,9,38.8304142,-90.6891311
bunker-jefferson-barracks,The Bunker at Jefferson Barracks,Saint Louis,Missouri,18,38.5122504,-90.2796127
dam-course-binder-state-park,The Dam Course at Binder State Park,Jefferson City,Missouri,18,38.5955984,-92.2106041
principia-dgc,The Principia Disc Golf Course,St. Louis,Missouri,9,38.5882685,-90.51348260000000
tiger-springs-dgc,Tiger Springs Disc Golf Course,Hollister,Missouri,9,36.6211735,-93.2154587
tom-watkins-disc-golf-course,Tom Watkins Disc Golf Course,Springfield,Missouri,18,37.2375723,-93.3271003
treasure-lake-vacation-resort,Treasure Lake Vacation Resort,Branson,Missouri,9,36.6562285,-93.2873592
treehouz-branson-cedars-resort,Treehouz at Branson Cedars Resort,Ridgedale,Missouri,19,36.5262423,-93.25459380000000
trenton-disc-golf-course,Trenton Disc Golf Course,Trenton,Missouri,18,40.0848651,-93.62600480000000
true-life-church-disc-golf,True Life Church Disc Golf,Springfield,Missouri,10,37.2623538,-93.2933812
two-rivers,Two Rivers Disc Golf Course,Highlandville,Missouri,18,36.9572598,-93.3541741
unger-park,Unger Park,Fenton,Missouri,12,38.55377260000000,-90.44198280000000
versailles-disc-golf-course,Versailles Disc Golf Course,Versailles,Missouri,9,38.4288766,-92.855296
veterans-park-1,Veteran's Park,Fulton,Missouri,18,38.854697,-91.9382984
warrenton-pool-park,Warrenton Pool Park,Warrenton,Missouri,18,38.7959394,-91.1528714
water-works-park,Water Works Park,Kansas City,Missouri,18,39.1578645,-94.57963580000000
watson-trail-park,Watson Trail Park,St. Louis (Sunset Hills),Missouri,9,38.54522900000000,-90.405399
west-city-park,West City Park,Festus,Missouri,18,38.2348767,-90.42256360000000
white-birch-park,White Birch Park,St. Louis (Hazelwood),Missouri,18,38.79258,-90.3836273
wilbur-young-park,Wilbur Young Park,Blue Springs,Missouri,18,39.0054786,-94.2511135
william-jewell-college,William Jewell College,Liberty,Missouri,9,39.2474251,-94.4125145
william-yates-sprint-disc-golf-course,William Yates Sprint Disc Golf Course,Independence,Missouri,18,39.0528718,-94.37633390000000
willmore-park-disc-golf,Willmore Park Disc Golf,St. Louis,Missouri,18,38.5733606,-90.3039214
willow-ridge-lodge-disc-golf,Willow Ridge Lodge Disc Golf,Branson,Missouri,9,36.6351299,-93.2736374
windermere-baptist-conference-center,Windermere Baptist Conference Center,Roach,Missouri,9,38.0325266,-92.83670410000000
woodland-greens-0,Woodland Greens,Anabel,Missouri,9,39.745551,-92.3317951
ymca-trout-lodge,YMCA Trout Lodge,Potosi,Missouri,9,37.9737242,-90.9000264
alberton-town-park-disc-golf-course,Alberton Town Park Disc Golf Course,Alberton,Montana,5,47.0015869,-114.4734549
arrowstone-park,Arrowstone Park,Deer Lodge,Montana,9,46.3836019,-112.7379317
bear-creek-resort,Bear Creek Resort,Thompson Falls,Montana,18,47.7725152,-115.4604339
big-sky-ski-resort,Big Sky Ski Resort,Big Sky,Montana,9,45.2762973,-111.3338457
bighorn-ridge,Bighorn Ridge,Big Sky,Montana,18,45.2862793,-111.3953274
blackhawk-disc-golf,Blackhawk Disc Golf,Seeley Lake,Montana,9,47.175144,-113.4666538
blue-mountain,Blue Mountain,Missoula,Montana,18,46.8325459,-114.0971634
buffalo-bobs,Buffalo Bobs,Whitefish,Montana,18,48.34755700000000,-114.3300857
